atomic_radius,atomic_mass,Z,X,number,max_oxidation_state,min_oxidation_state,row,group,atomic_radius_calculated,van_der_waals_radius,mendeleev_no,molar_volume,boiling_point,melting_point,critical_temperature,density_of_solid,average_ionic_radius,average_cationic_radius,average_anionic_radius,lattice_lengthx,lattice_lengthy,lattice_lengthz,lattice_anglesA,lattice_anglesB,lattice_anglesC,com_average_electroneg,com_num_atoms,com_total_electrons,com_weight
0.307142857,30.02482214,13.42857143,1.941428571,13.42857143,1.714285714,-1.142857143,2.214285714,16.85714286,0.569285714,1.614285714,43.42857143,19.80428571,120.0264286,124.3478571,217.2821429,409.0714286,0.362142857,0.108214286,0.462857143,4.097333599,5.925587887,9.334782698,88.322765,88.38943754,81.48299609,2.544285714,14,174,381.4372
0.307142857,30.02482214,13.42857143,1.941428571,13.42857143,1.714285714,-1.142857143,2.214285714,16.85714286,0.569285714,1.614285714,43.42857143,19.80428571,120.0264286,124.3478571,217.2821429,409.0714286,0.362142857,0.108214286,0.462857143,4.125868073,5.920448175,9.270794944,89.4894963,86.76010108,82.53910016,2.544285714,14,174,381.4372
0.307142857,30.02482214,13.42857143,1.941428571,13.42857143,1.714285714,-1.142857143,2.214285714,16.85714286,0.569285714,1.614285714,43.42857143,19.80428571,120.0264286,124.3478571,217.2821429,409.0714286,0.362142857,0.108214286,0.462857143,4.087349893,6.105774343,8.996850518,86.2923109,89.69018695,80.41439149,2.544285714,14,174,381.4372
0.307142857,30.02482214,13.42857143,1.941428571,13.42857143,1.714285714,-1.142857143,2.214285714,16.85714286,0.569285714,1.614285714,43.42857143,19.80428571,120.0264286,124.3478571,217.2821429,409.0714286,0.362142857,0.108214286,0.462857143,4.083409796,6.132359935,8.948136538,91.78674685,92.55818648,99.2415813,2.544285714,14,174,381.4372
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,6.272204606,6.288715327,6.690085545,92.89733295,97.96246156,92.76609282,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,6.176063587,6.541778896,6.583139826,79.28120047,85.31809055,85.73049283,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.423166171,6.801478149,8.89102172,91.26822963,93.93532671,103.6326268,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.48140333,6.629920077,8.796115642,91.97894389,92.48608927,98.83330789,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.508906919,6.650363315,8.705622093,96.29474232,94.55125148,94.80086432,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.496290492,6.613526525,8.819464904,91.9459662,92.20334753,99.05141015,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.711149122,7.259953087,7.932301574,86.68298126,74.78198853,84.45033661,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.334030437,6.125140153,9.84107059,84.1289572,89.69282343,89.87685343,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.771690825,6.375614145,8.578692277,86.36432877,86.29119501,78.67044875,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.485383423,6.951036675,8.643783567,89.42493594,86.9365105,72.60203387,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.64883514,4.959230403,11.48198384,83.77817741,89.9335162,89.99525789,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.624247931,6.774325119,8.622002507,100.1043131,97.90780387,93.84656204,2.382,15,218,499.44503
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.39804549,6.464646549,7.404774776,74.70081391,88.6658859,85.90408974,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.287493476,6.424014148,7.602171483,77.75979212,79.1568446,88.44188967,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.286026021,6.420852331,7.636320137,76.90952705,80.03688325,87.94405688,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.299528665,6.667741997,6.848290935,97.13867239,96.91215125,84.20368329,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.559360591,6.62524525,6.749849372,83.1375299,89.81957784,79.05298668,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.367722914,6.629458426,6.835766064,78.60180291,82.77576616,80.75889748,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.613572537,7.8749695,8.234626364,88.1694257,77.38209521,77.32133274,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.724438122,8.308659548,8.635141583,114.0171786,105.8457872,93.23020809,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.725364166,8.490155638,8.503085085,108.5084634,101.8645926,101.9016769,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,5.040994277,8.259171265,8.260496309,60.6412864,78.3175558,74.23449491,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.887049568,8.304779854,8.398103502,113.4387222,94.32941278,106.1669492,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.332116777,6.377890692,7.59327689,74.73290833,77.84447408,82.37878044,2.371111111,18,226,513.47161
0.207142857,28.04085829,12.14285714,1.218095238,12.14285714,1.285714286,-0.80952381,1.952380952,17.19047619,0.515238095,1.564285714,29.38095238,21.15380952,87.26571429,90.12380952,156.7038095,272.7142857,0.3,0.174285714,0.311428571,6.290168978,6.750623649,8.041045584,74.03913862,74.37660652,79.83788565,2.363333333,21,234,527.49819
0.207142857,28.04085829,12.14285714,1.218095238,12.14285714,1.285714286,-0.80952381,1.952380952,17.19047619,0.515238095,1.564285714,29.38095238,21.15380952,87.26571429,90.12380952,156.7038095,272.7142857,0.3,0.174285714,0.311428571,6.276740246,6.751274969,8.053387369,74.01333991,74.45992245,79.87543224,2.363333333,21,234,527.49819
0.207142857,28.04085829,12.14285714,1.218095238,12.14285714,1.285714286,-0.80952381,1.952380952,17.19047619,0.515238095,1.564285714,29.38095238,21.15380952,87.26571429,90.12380952,156.7038095,272.7142857,0.3,0.174285714,0.311428571,6.680343291,6.773820893,7.44009657,109.895402,100.9815223,82.30125901,2.363333333,21,234,527.49819
0.207142857,28.04085829,12.14285714,1.218095238,12.14285714,1.285714286,-0.80952381,1.952380952,17.19047619,0.515238095,1.564285714,29.38095238,21.15380952,87.26571429,90.12380952,156.7038095,272.7142857,0.3,0.174285714,0.311428571,6.091513173,7.223183051,7.836051689,98.71687846,109.2069367,90.15785339,2.363333333,21,234,527.49819
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.516124844,6.800557218,6.590241089,83.0468295,81.08455923,89.5775586,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.261069535,6.756549109,6.818984552,90.96497499,94.82617792,99.21117348,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.102718435,6.78538685,7.049801884,86.04053549,84.91979601,84.27386533,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,6.139579878,7.008659381,6.787541118,93.6675212,96.00901237,84.1722851,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.881400228,7.761250613,7.982126419,78.24657183,86.37189608,75.54412575,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.790090514,7.730515242,8.476733314,92.03442678,103.7391048,106.5998065,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.87793705,7.763360628,7.983838945,78.28150777,86.3642649,75.54998116,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.772959808,7.866652511,8.380113687,79.81770089,74.87208825,73.52322908,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.535001232,8.008470275,8.214992267,102.1079595,103.4215134,90.36822259,2.371111111,18,226,513.47161
0.205555556,31.49145111,13.55555556,1.252222222,13.55555556,1.222222222,-0.777777778,2.055555556,17.22222222,0.535555556,1.583333333,28.61111111,21.59388889,97.04333333,101.5361111,175.2333333,318.1666667,0.315,0.1875,0.29,4.533619975,7.256897311,8.699974583,96.23308701,91.28455668,98.46710422,2.371111111,18,226,513.47161
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,6.423507012,6.452212729,6.562830443,82.84699408,79.58943862,81.93483793,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,6.45325411,6.492050701,6.520983468,98.64673135,97.85967784,79.74356276,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,6.434397348,6.489867197,6.528024521,82.71945933,80.10496983,80.57855916,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,6.369528599,6.432635535,6.571618277,79.08506778,84.93470076,88.27237194,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.490255767,6.432094942,9.199936801,80.84207675,89.62873864,88.13298079,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.492383522,6.565927198,8.883487849,82.98551021,88.42868567,82.34513896,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.602523242,7.556921919,8.259311284,96.57461592,100.8735018,106.2979665,2.382,15,218,499.44503
0.203333333,36.32228107,15.53333333,1.3,15.53333333,1.133333333,-0.733333333,2.2,17.26666667,0.564,1.61,27.53333333,22.21,110.732,117.5133333,201.1746667,381.8,0.336,0.206,0.26,4.693038909,6.777161337,8.286632867,86.21551051,78.17875458,82.17936205,2.382,15,218,499.44503
0.243333333,37.1220676,15.93333333,1.529333333,15.93333333,1.266666667,-0.866666667,2.266666667,17.13333333,0.575333333,1.618,34.2,21.96733333,116.464,121.1033333,211.1353333,381.8,0.42,0.206,0.344,6.498882925,6.533354217,6.550845492,89.17294689,80.91648569,80.13632126,2.438,15,224,512.44379
0.243333333,37.1220676,15.93333333,1.529333333,15.93333333,1.266666667,-0.866666667,2.266666667,17.13333333,0.575333333,1.618,34.2,21.96733333,116.464,121.1033333,211.1353333,381.8,0.42,0.206,0.344,6.510632216,6.550592613,6.55897955,89.09152601,80.24100279,80.29083084,2.438,15,224,512.44379
0.243333333,37.1220676,15.93333333,1.529333333,15.93333333,1.266666667,-0.866666667,2.266666667,17.13333333,0.575333333,1.618,34.2,21.96733333,116.464,121.1033333,211.1353333,381.8,0.42,0.206,0.344,6.369496263,6.494125699,6.601781261,90.53418715,94.4341315,99.34650378,2.438,15,224,512.44379
0.243333333,37.1220676,15.93333333,1.529333333,15.93333333,1.266666667,-0.866666667,2.266666667,17.13333333,0.575333333,1.618,34.2,21.96733333,116.464,121.1033333,211.1353333,381.8,0.42,0.206,0.344,4.424886845,6.865166079,8.716516146,96.22723417,90.03157417,102.6084275,2.438,15,224,512.44379
0.243333333,37.1220676,15.93333333,1.529333333,15.93333333,1.266666667,-0.866666667,2.266666667,17.13333333,0.575333333,1.618,34.2,21.96733333,116.464,121.1033333,211.1353333,381.8,0.42,0.206,0.344,4.364853897,6.830233263,9.121517379,102.4369173,99.78724125,91.49963289,2.438,15,224,512.44379
0.243333333,37.1220676,15.93333333,1.529333333,15.93333333,1.266666667,-0.866666667,2.266666667,17.13333333,0.575333333,1.618,34.2,21.96733333,116.464,121.1033333,211.1353333,381.8,0.42,0.206,0.344,4.435832001,7.199219393,8.455800843,92.31578304,100.0622399,90.23470375,2.438,15,224,512.44379
0.2,43.568526,18.5,1.371666667,18.5,1,-0.666666667,2.416666667,17.33333333,0.606666667,1.65,25.91666667,23.13416667,131.265,141.4791667,240.0866667,477.25,0.3675,0.23375,0.215,6.160346444,6.338505203,6.199383605,85.17607407,88.94024849,88.08463091,2.398333333,12,210,485.41845
0.2,43.568526,18.5,1.371666667,18.5,1,-0.666666667,2.416666667,17.33333333,0.606666667,1.65,25.91666667,23.13416667,131.265,141.4791667,240.0866667,477.25,0.3675,0.23375,0.215,6.18569819,6.200490516,6.346848682,84.5178283,85.70274293,89.49380353,2.398333333,12,210,485.41845
0.2,43.568526,18.5,1.371666667,18.5,1,-0.666666667,2.416666667,17.33333333,0.606666667,1.65,25.91666667,23.13416667,131.265,141.4791667,240.0866667,477.25,0.3675,0.23375,0.215,4.475940787,6.649391553,8.261055433,79.10513072,77.94495109,86.68450093,2.398333333,12,210,485.41845
0.2,43.568526,18.5,1.371666667,18.5,1,-0.666666667,2.416666667,17.33333333,0.606666667,1.65,25.91666667,23.13416667,131.265,141.4791667,240.0866667,477.25,0.3675,0.23375,0.215,4.515139035,6.925778753,8.341174785,76.46232332,74.85306456,75.14782006,2.398333333,12,210,485.41845
0.2,43.568526,18.5,1.371666667,18.5,1,-0.666666667,2.416666667,17.33333333,0.606666667,1.65,25.91666667,23.13416667,131.265,141.4791667,240.0866667,477.25,0.3675,0.23375,0.215,4.429523427,6.275962018,8.483107526,85.85161468,89.67167175,86.74518641,2.398333333,12,210,485.41845
0.2,43.568526,18.5,1.371666667,18.5,1,-0.666666667,2.416666667,17.33333333,0.606666667,1.65,25.91666667,23.13416667,131.265,141.4791667,240.0866667,477.25,0.3675,0.23375,0.215,4.641536239,6.372748696,8.228072014,86.77474377,74.97368417,88.0265498,2.398333333,12,210,485.41845
0.257142857,39.63007943,17,1.667142857,17,1.142857143,-0.857142857,2.357142857,17.14285714,0.588571429,1.631428571,36.64285714,22.30928571,125.3985714,129.0964286,227.8742857,409.0714286,0.495,0.200357143,0.364285714,6.406516341,6.416288388,6.446434629,96.801894,95.31258627,95.76776019,2.49,14,224,513.43185
0.257142857,39.63007943,17,1.667142857,17,1.142857143,-0.857142857,2.357142857,17.14285714,0.588571429,1.631428571,36.64285714,22.30928571,125.3985714,129.0964286,227.8742857,409.0714286,0.495,0.200357143,0.364285714,6.234270048,6.32379117,6.568078928,92.02613977,93.06348166,96.75144772,2.49,14,224,513.43185
0.257142857,39.63007943,17,1.667142857,17,1.142857143,-0.857142857,2.357142857,17.14285714,0.588571429,1.631428571,36.64285714,22.30928571,125.3985714,129.0964286,227.8742857,409.0714286,0.495,0.200357143,0.364285714,4.355275521,6.7665486,8.583571709,89.18517381,89.98565003,75.70257373,2.49,14,224,513.43185
0.225,51.98088112,22,1.74,22,0.6,-0.6,2.7,17.4,0.652,1.692,31.1,23.327,157.441,168.633,288.846,572.7,0.4485,0.274,0.245,6.064056089,6.106316215,6.23049846,82.37919049,86.67826531,87.16691472,2.527,10,210,487.39127
0.225,51.98088112,22,1.74,22,0.6,-0.6,2.7,17.4,0.652,1.692,31.1,23.327,157.441,168.633,288.846,572.7,0.4485,0.274,0.245,4.455184308,6.281716492,7.906314476,88.12568355,74.28365784,88.58011722,2.527,10,210,487.39127
0.225,51.98088112,22,1.74,22,0.6,-0.6,2.7,17.4,0.652,1.692,31.1,23.327,157.441,168.633,288.846,572.7,0.4485,0.274,0.245,4.484192761,6.283763785,7.895009675,86.56683898,73.90449275,88.53738878,2.527,10,210,487.39127
0.225,51.98088112,22,1.74,22,0.6,-0.6,2.7,17.4,0.652,1.692,31.1,23.327,157.441,168.633,288.846,572.7,0.4485,0.274,0.245,4.410350507,6.214614766,8.026381467,87.1217339,74.67202566,87.02872216,2.527,10,210,487.39127
0.225,51.98088112,22,1.74,22,0.6,-0.6,2.7,17.4,0.652,1.692,31.1,23.327,157.441,168.633,288.846,572.7,0.4485,0.274,0.245,4.411589685,6.50332995,7.989951466,78.40127925,75.54542672,88.83912704,2.527,10,210,487.39127
0.225,51.98088112,22,1.74,22,0.6,-0.6,2.7,17.4,0.652,1.692,31.1,23.327,157.441,168.633,288.846,572.7,0.4485,0.274,0.245,4.444590448,6.613687252,7.942550901,77.89336648,75.41826966,80.4710481,2.527,10,210,487.39127
0.225,51.98088112,22,1.74,22,0.6,-0.6,2.7,17.4,0.652,1.692,31.1,23.327,157.441,168.633,288.846,572.7,0.4485,0.274,0.245,4.407994919,6.294982735,8.056975957,86.85131826,74.57571194,88.83411808,2.527,10,210,487.39127
0.25,44.56825917,19,1.658333333,19,1.166666667,-0.833333333,2.5,17.16666667,0.620833333,1.66,34.25,22.83083333,138.43,145.9666667,252.5375,477.25,0.4725,0.23375,0.32,6.243803974,6.302738287,6.345700623,87.02003023,82.33693458,85.8016424,2.468333333,12,216,498.41721
0.25,44.56825917,19,1.658333333,19,1.166666667,-0.833333333,2.5,17.16666667,0.620833333,1.66,34.25,22.83083333,138.43,145.9666667,252.5375,477.25,0.4725,0.23375,0.32,6.041207983,6.88025463,6.042601664,90.43232647,93.40225864,89.45651674,2.468333333,12,216,498.41721
0.25,44.56825917,19,1.658333333,19,1.166666667,-0.833333333,2.5,17.16666667,0.620833333,1.66,34.25,22.83083333,138.43,145.9666667,252.5375,477.25,0.4725,0.23375,0.32,6.247848373,6.437899029,6.445672837,80.33633474,79.06701287,84.15553926,2.468333333,12,216,498.41721
0.207142857,28.04085829,12.14285714,1.218095238,12.14285714,1.285714286,-0.80952381,1.952380952,17.19047619,0.515238095,1.564285714,29.38095238,21.15380952,87.26571429,90.12380952,156.7038095,272.7142857,0.3,0.174285714,0.311428571,6.632152013,6.749302755,6.79657754,90.39963034,88.4789017,89.69216232,2.363333333,21,234,527.49819
0.207142857,28.04085829,12.14285714,1.218095238,12.14285714,1.285714286,-0.80952381,1.952380952,17.19047619,0.515238095,1.564285714,29.38095238,21.15380952,87.26571429,90.12380952,156.7038095,272.7142857,0.3,0.174285714,0.311428571,5.164013497,7.363306427,8.35199925,89.35258569,89.67007343,85.89886627,2.363333333,21,234,527.49819
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,6.074748625,6.237175087,6.197873099,84.2878963,89.11259767,88.47108645,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,4.282169747,6.529675571,8.075671816,95.30509189,102.3082546,91.91423733,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,6.085043973,6.136372696,6.270525324,85.39542484,85.17119804,89.69893475,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,4.252708463,6.654759202,8.239479934,88.97623523,75.9536499,76.04805441,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,4.42767183,6.683925199,8.134433264,78.38182317,76.168875,77.99512342,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,4.508324889,6.534166542,8.002868568,88.57361399,74.08738194,87.96156176,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,4.256571718,6.298322681,8.353377812,89.11647896,76.53591762,89.15095201,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,4.28235928,6.513470973,8.146868835,94.84286166,103.6262688,90.31480177,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,4.649268163,6.558683464,8.100759853,71.40291044,74.3273383,88.64070873,2.460909091,11,210,486.40651
0.213636364,47.34658273,20.09090909,1.532727273,20.09090909,0.818181818,-0.636363636,2.545454545,17.36363636,0.626363636,1.67,28.27272727,23.67545455,143.9818182,153.5045455,264.0227273,520.6363636,0.458181818,0.229090909,0.229090909,4.239991429,6.250439586,8.415082976,89.25784739,76.80718282,89.28754123,2.460909091,11,210,486.40651
